nIter,residual
1,1.0
2,0.93461674421324858
3,0.87616667318534014
4,0.82371156403053547
5,0.77646665418050542
6,0.73377092975118385
7,0.69506408823944121
8,0.65986847581804786
9,0.62777477980891916
10,0.598430589100445
11,0.57153116858759323
12,0.54681195991369824
13,0.52404244073224193
14,0.50302106230457067
15,0.48357104993945399
16,0.46553689904815454
17,0.4487814359512175
18,0.43318334021516031
19,0.41863504648919708
20,0.40504096019024238
21,0.39231593413901533
22,0.38038396325529095
23,0.36917706232349062
24,0.35863429812413794
25,0.34870095225569209
26,0.33932779502027821
27,0.33047045402591935
28,0.32208886382822288
29,0.31414678512078731
30,0.30661138378256508
31,0.29945286157788648
32,0.29264413154032209
33,0.2861605321021029
34,0.27997957489395742
35,0.27408072186583754
36,0.26844518799122158
37,0.2630557663359141
38,0.25789667271229827
39,0.2529534075147713
40,0.24821263265207044
41,0.24366206176616673
42,0.23929036216248697
43,0.23508706707841798
44,0.23104249709127325
45,0.2271476896174274
46,0.22339433558446128
47,0.21977472247103511
48,0.2162816830071371
49,0.21290854891255157
50,0.20964910912556289
51,0.20649757203861455
52,0.20344853131414836
53,0.20049693490327089
54,0.19763805693318864
55,0.19486747216729097
56,0.19218103277510243
57,0.1895748471786152
58,0.18704526076729974
59,0.18458883829681846
60,0.18220234780651104
61,0.17988274590842765
62,0.17762716431634865
63,0.17543289749708818
64,0.17329739133865826
65,0.1712182327407811
66,0.1691931400429037
67,0.16721995421348829
68,0.16529663073200418
69,0.16342123210187395
70,0.16159192093872254
71,0.15980695358370425
72,0.15806467419654596
73,0.15636350928729537
74,0.15470196264965186
75,0.15307861066224854
76,0.15149209792739174
77,0.14994113321957109
78,0.14842448571858979
79,0.14694098150443688
80,0.14548950029308363
81,0.14406897239421967
82,0.14267837587363896
83,0.14131673390447039
84,0.13998311229282573
85,0.1386766171646765
86,0.13739639280186947
87,0.13614161961623689
88,0.13491151225164261
89,0.13370531780467462
90,0.13252231415542784
91,0.13136180840053552
92,0.13022313538121671
93,0.12910565629969953
94,0.12800875741789206
95,0.12693184883265587
96,0.12587436332247318
97,0.1248357552606985
98,0.12381549959094906
99,0.1228130908605273
100,0.12182804230807312
101,0.12085988500191973
102,0.1199081670259014
103,0.11897245270957635
104,0.11805232190006541
105,0.11714736927289783
106,0.11625720367944303
107,0.11538144752867524
108,0.11451973620118061
109,0.11367171749345174
110,0.11283705109065797
111,0.11201540806619682
112,0.11120647040644718
113,0.11040993055925254
114,0.10962549100475749
115,0.10885286384731313
116,0.10809177042725032
117,0.10734194095139536
118,0.1066031141412792
119,0.10587503689805351
120,0.1051574639831923
121,0.10445015771411381
122,0.10375288767391287
123,0.10306543043444238
124,0.10238756929202877
125,0.10171909401515256
126,0.10105980060346262
127,0.10040949105753101
128,0.099767973158792697
129,0.099135060259144717
130,0.098510571079709702
131,0.097894329518301432
132,0.097286164465152813
133,0.096685909626492414
