x,v-velocity
0.0,0.0
0.012658227848101267,0.02287888565418458
0.025316455696202535,0.043762626995807422
0.037974683544303799,0.062749232654684656
0.050632911392405069,0.079858779935848792
0.063291139240506333,0.095260497363316321
0.075949367088607597,0.10894289527418988
0.088607594936708861,0.12113323351022408
0.10126582278481014,0.13177917888933219
0.1139240506329114,0.14115436881486818
0.12658227848101267,0.14916016985043887
0.13924050632911394,0.15610616871856786
0.15189873417721519,0.16184532057356998
0.16455696202531647,0.16671408865541704
0.17721518987341772,0.17051776417164252
0.189873417721519,0.17361209825790416
0.20253164556962028,0.175757740524941
0.2151898734177215,0.17732366490769497
0.22784810126582281,0.17803052949235065
0.24050632911392408,0.17825592295833997
0.25316455696202533,0.17768613856653093
0.26582278481012656,0.17670407487732576
0.27848101265822789,0.17496766853400728
0.29113924050632917,0.17286292112422258
0.30379746835443039,0.17002531167659488
0.31645569620253167,0.16684261989642404
0.32911392405063294,0.16293330134719033
0.34177215189873422,0.15868627812541367
0.35443037974683544,0.15370774153295166
0.36708860759493672,0.14838766131504222
0.379746835443038,0.14232397611271896
0.39240506329113928,0.13590805262620548
0.40506329113924056,0.12873288389777546
0.41772151898734178,0.12119197618470201
0.430379746835443,0.11287610985056107
0.44303797468354433,0.10418205035116158
0.45569620253164561,0.094700713587671431
0.46835443037974683,0.084833626098027692
0.48101265822784817,0.074174027892066577
0.49367088607594944,0.063130106382515219
0.50632911392405067,0.051299698286417526
0.51898734177215189,0.039099967091069984
0.53164556962025311,0.026135952265975735
0.54430379746835444,0.012836533720492253
0.55696202531645578,-0.0011828665908617856
0.569620253164557,-0.015478502393346987
0.58227848101265833,-0.030420611535363302
0.59493670886075956,-0.045547098293547104
0.60759493670886078,-0.061209007239256374
0.620253164556962,-0.076922279661032419
0.63291139240506333,-0.09301307531882827
0.64556962025316467,-0.10897206161197066
0.65822784810126589,-0.1250943447767173
0.67088607594936711,-0.14084311486920492
0.68354430379746844,-0.15647660574327035
0.69620253164556967,-0.17143076160464463
0.70886075949367089,-0.18592291328752955
0.72151898734177222,-0.19936636275225503
0.73417721518987344,-0.2119373709521922
0.74683544303797478,-0.22303800613520589
0.759493670886076,-0.23280960701776723
0.77215189873417722,-0.24066364620232078
0.78481012658227856,-0.24672108696487471
0.79746835443037978,-0.25043403896498267
0.81012658227848111,-0.25192645519788326
0.82278481012658244,-0.25073168374145344
0.83544303797468356,-0.24700602417007908
0.84810126582278489,-0.24040876046319948
0.860759493670886,-0.23115681466934956
0.87341772151898733,-0.21907465049555552
0.88607594936708867,-0.20445657922380242
0.89873417721518989,-0.18731445606761163
0.91139240506329122,-0.16801509419712712
0.92405063291139256,-0.14675413188182976
0.93670886075949367,-0.12393985373910854
0.949367088607595,-0.099921404350396772
0.96202531645569633,-0.075096366023055028
0.97468354430379756,-0.049919304039866774
0.98734177215189889,-0.024717342912300377
1.0,0.0
