y,u-velocity
0.0,0.0
0.052631578947368418,-0.065631024444550864
0.10526315789473684,-0.11696757821074896
0.15789473684210525,-0.15932524092230982
0.21052631578947367,-0.19558022319484744
0.26315789473684209,-0.2167965633520669
0.31578947368421051,-0.22061795262577127
0.36842105263157893,-0.19908853120208719
0.42105263157894735,-0.16353564906246496
0.47368421052631576,-0.11589843843939826
0.52631578947368418,-0.070378045372052403
0.57894736842105254,-0.020857645446959658
0.63157894736842102,0.022703555336163226
0.68421052631578949,0.071240186004661005
0.73684210526315785,0.11289821231348152
0.78947368421052633,0.15725391842886355
0.84210526315789469,0.1926142102447102
0.89473684210526316,0.2567502410112526
0.94736842105263153,0.45874129392622726
1.0,1.0
