nIter,residual
1,1.0
2,0.91884893214294727
3,0.84505526594281144
4,0.7777854537626947
5,0.71650988486142553
6,0.66086843697159237
7,0.61056644723134312
8,0.56530229484656835
9,0.5247272853591729
10,0.48843583123741996
11,0.45597999745507206
12,0.42689891907490563
13,0.40075205867198654
14,0.37714658856886835
15,0.35575288454989423
16,0.33630675532516174
17,0.31860101183948741
18,0.30247100082509981
19,0.28778019785004827
20,0.27440876548390669
21,0.26224701498225766
22,0.25119384564517788
23,0.24115783424968959
24,0.23205866632951841
25,0.22382707175129846
26,0.21640260470753916
27,0.20972985605059921
28,0.20375451980443099
29,0.19842089468882493
30,0.19367190636970807
31,0.18945184757408928
32,0.18571112665601863
33,0.18241171954853466
34,0.17953189280364962
35,0.17706906271224887
36,0.17504019632484427
37,0.17347973105295511
38,0.17243542844607532
39,0.17196281025155788
40,0.17211885923940579
41,0.17295556861291514
42,0.17451378079699786
43,0.17677994876199404
44,0.17976837069459367
45,0.18347072028599479
46,0.1878378083786619
47,0.19279450213434823
48,0.19824194183314939
49,0.20406160531387404
50,0.21012087692576079
51,0.21627960938728055
52,0.22239708992337276
53,0.22806609398378747
54,0.23331150648552015
55,0.2381342932718889
56,0.24246063465409609
57,0.24624159635493253
58,0.24945345178168421
59,0.25209664629435508
60,0.25419355723769471
61,0.25578523732986219
62,0.25692736419937745
63,0.25768566014948974
64,0.25813109030519554
65,0.25833518276772044
66,0.25836582441851946
67,0.25828385363521511
68,0.25814068638495485
69,0.25797707833281347
70,0.25782296261102061
71,0.25769814448020206
72,0.25761351935394933
73,0.2575724418648635
74,0.25757192490086989
75,0.25760347809344936
76,0.25765357047588755
77,0.25770387214559687
78,0.2577315440532017
79,0.2577098676912235
80,0.25760942871225212
81,0.25739991250432598
82,0.25705238190253771
83,0.25654174317367812
84,0.25584901327598392
85,0.25496300384356801
86,0.25388113211512769
87,0.25260922835006289
88,0.25116039063207807
89,0.24955309642678236
90,0.24780888022789371
91,0.24594991063248378
92,0.24399675311682417
93,0.24196651206033912
94,0.23987144484622278
95,0.23771806890699801
96,0.23550676132275863
97,0.23323187795257036
98,0.23082043604521296
99,0.22832550999818021
100,0.22573240507088915
101,0.2230260837689477
102,0.22019601435264693
103,0.21724010786257367
104,0.21416841078077964
105,0.2110059448981057
106,0.20779410191332473
107,0.20459013455492922
108,0.20146453016241053
109,0.19849637720251218
110,0.19576718958065151
111,0.19335396718984804
112,0.19132246131626413
113,0.18972160755660988
114,0.18857985777129641
115,0.18790373094647045
116,0.18767843054305894
117,0.18786999730282894
118,0.18842830210587103
119,0.18929026356373566
120,0.19038292963039316
121,0.19162636201798119
122,0.19293648087039808
123,0.1942280940152831
124,0.19541825156899964
125,0.19642989118257856
126,0.19719555401719838
127,0.19766082891986914
128,0.19778716280354638
129,0.19755376148635809
130,0.1969584676868503
131,0.19601769198839106
132,0.19476563219804824
133,0.19325309601097604
134,0.19154620694298552
135,0.18972511554819288
136,0.18788258166502131
137,0.18612200064892392
138,0.18455421391998894
139,0.18329239032402866
140,0.18244450022386055
141,0.18210347833165574
142,0.18233600609097214
143,0.18317169437175093
144,0.18459494874694746
145,0.18654164026055431
146,0.18890183431360885
147,0.19152854488017898
148,0.19425127199312825
149,0.19689234717474186
150,0.19928396428672618
151,0.20128405038181157
152,0.20278956410175195
153,0.20374618319133725
154,0.20415356786522268
155,0.2040654929841671
156,0.20358424624051555
157,0.20284896182368484
158,0.20201817663434768
159,0.20124795744287347
160,0.20066834029018815
161,0.20036211848235369
162,0.20035053373408526
163,0.20055762023221857
164,0.20091422732932546
165,0.20128490469149771
166,0.20152093035361118
167,0.20148954844858399
168,0.20109812950665973
169,0.20031104896145577
170,0.19915661766473219
171,0.1977227000548511
172,0.19614103864701643
173,0.19456200090019696
174,0.19312356041156645
175,0.19190873553798579
176,0.19092024785168432
177,0.19014263254533686
178,0.18945820827418328
179,0.18870205150269106
180,0.18769481384865519
181,0.18627863281531418
182,0.18434929609953002
183,0.18187943390341582
184,0.1789293167315219
185,0.17564325399491645
186,0.17223076917125091
187,0.16893334228913542
188,0.16598028956537289
189,0.16354131350896781
190,0.16168691790711723
191,0.16036843255968436
192,0.15942477203271346
193,0.15861456261308651
194,0.15766441652170587
195,0.15632095101613491
196,0.15439600373307036
197,0.15179869146870115
198,0.1485516214065436
199,0.14479044420341255
200,0.14074638193336761
201,0.13671161787476768
202,0.13298912625447776
203,0.12983294544826707
204,0.12739146173375521
205,0.12567093713240454
206,0.12453350940111199
207,0.12373184434865546
208,0.1229684366055314
209,0.12196062442144497
210,0.12049526018462879
211,0.1184645820677593
212,0.11588117902363709
213,0.11287278255823913
214,0.10965800734090281
215,0.10650442134133216
216,0.10367275439585448
217,0.10135670567004484
218,0.09963447890954831
219,0.098449771336751798
220,0.097631311657741207
221,0.096944502206616351
222,0.096157061074100242
223,0.095099819852090164
224,0.093710843432653249
225,0.092058170350813096
226,0.090339377492718309
227,0.088855524418495424
228,0.087956950705287487
229,0.087964576108001929
230,0.089085140260524248
231,0.091352878978106303
232,0.094625030581290376
233,0.098630714333451178
234,0.10304582061756112
235,0.10756276500722695
236,0.11193811830233398
237,0.1160156857727782
238,0.11972941932661554
239,0.12309157644054387
240,0.12617081983304906
241,0.12906464344740809
242,0.13187090303908638
243,0.13466362058632414
244,0.13747769023030529
245,0.14030516087801395
246,0.14310280762296407
247,0.14580782968702921
248,0.14835680097197743
249,0.15070285391944485
250,0.15282717801922535
251,0.15474264226833495
252,0.15648920755640741
253,0.15812251728930438
254,0.15969848298937661
255,0.16125759858138564
256,0.16281283472135707
257,0.16434409809681327
258,0.16580053249120874
259,0.16710990951736246
260,0.16819268153287426
261,0.16897742434482857
262,0.16941446080374978
263,0.16948517780765726
264,0.16920557753427581
265,0.16862367695343222
266,0.16781136767635724
267,0.16685223199106577
268,0.16582752562516304
269,0.16480295205245607
270,0.16381878393617219
271,0.1628852135016079
272,0.16198361331224742
273,0.16107298463122224
274,0.16009971196391995
275,0.15900818737488515
276,0.15775001832160021
277,0.15629022998283015
278,0.15460982572416596
279,0.15270499401209256
280,0.15058394782427087
281,0.14826274731590874
282,0.1457614570618202
283,0.14310165863980678
284,0.14030577387131396
285,0.13739800441396899
286,0.13440613431160067
287,0.13136312501981073
288,0.12830744277295811
289,0.12528139569571853
290,0.12232734180475889
291,0.11948231434131697
292,0.11677221030073516
293,0.11420700467787366
294,0.11177834085373897
295,0.10946028989830073
296,0.10721322724093861
297,0.10498993682915968
298,0.10274251748499459
299,0.10042859675309068
300,0.098015728680712136
301,0.095483499301674032
302,0.092823579485473123
303,0.090038570073937868
304,0.087140851509156819
305,0.084152699105616707
306,0.081108616329840191
307,0.078060171856153507
308,0.075082631921001911
309,0.072281405419047234
310,0.069794878242032149
311,0.06778901427345764
312,0.066439270470808928
313,0.065898785583179659
314,0.066259325663634808
315,0.067519493787055185
316,0.069575264976785248
317,0.072237401389849257
318,0.075266776878180411
319,0.078413247553442672
320,0.081447791488250501
321,0.084184457874255783
322,0.08649295675895502
323,0.088303905841877722
324,0.089608340934089328
325,0.090452368916620535
326,0.090927368919319504
327,0.091156100796571382
328,0.091275495773997489
329,0.091417725593631219
330,0.091692123354466387
331,0.092171152592768132
332,0.092883301522025508
333,0.093814289545794377
334,0.094915796446204057
335,0.096119049399285131
336,0.097349833126518473
337,0.098541919790257768
338,0.09964703442507282
339,0.10064064513776959
340,0.10152371382876567
341,0.10232099032267863
342,0.10307658695989019
343,0.10384757993255522
344,0.10469636354320708
345,0.10568249375652077
346,0.1068548004177329
347,0.10824457883100551
348,0.10986062423199161
349,0.11168669703306326
350,0.11368170594459331
351,0.11578253501294153
352,0.11790911444999043
353,0.11997111938327587
354,0.12187559771019744
355,0.12353484944006583
356,0.12487395307570044
357,0.12583741314114877
358,0.12639446114765149
359,0.12654257634617153
360,0.1263088160183328
361,0.12574858495732449
362,0.12494157012847579
363,0.12398476911560173
364,0.12298289547202569
365,0.12203695829338954
366,0.12123240900342612
367,0.12062873104014553
368,0.1202524493560667
369,0.12009505534518804
370,0.12011631764968944
371,0.12025221064851684
372,0.12042570342774189
373,0.1205582402902918
374,0.12057993964729018
375,0.12043712730685149
376,0.12009652311080821
377,0.11954601865623798
378,0.11879244306181785
379,0.11785702195562481
380,0.11676942626956559
381,0.11556140198079627
382,0.11426096397261527
383,0.11288800760684911
384,0.11145193276137308
385,0.10995151354930197
386,0.10837684902876089
387,0.10671288359486451
388,0.10494376556759406
389,0.10305725214898134
390,0.10104845242660562
391,0.098922377794531183
392,0.096694984356085506
393,0.094392602825241229
394,0.092049840112789535
395,0.089706204406580892
396,0.087401859888729644
397,0.08517305736077993
398,0.0830478921024176
399,0.081043069258715711
400,0.07916226499502442
401,0.07739643904838997
402,0.075726113048022611
403,0.07412526307971691
404,0.072566187475262972
405,0.071024575209789484
406,0.069484029145361406
407,0.06793944838235752
408,0.066398878702521355
409,0.06488364521033331
410,0.06342676371082541
411,0.062069794006720719
412,0.060858469946492369
413,0.059837628069016886
414,0.05904613448058825
415,0.058512608675704431
416,0.058252673021760577
417,0.0582681679247119
418,0.058548319075074226
419,0.059072383752643454
420,0.059813019526362719
421,0.060739605121787353
422,0.061820959866824621
423,0.063027225720533139
424,0.064330960696684369
425,0.065707665098221346
426,0.067136007530060215
427,0.068597965221064844
428,0.070078989276777123
429,0.07156819491594936
430,0.073058492657221544
431,0.074546537038341812
432,0.076032378863880604
433,0.077518757982359549
434,0.079010051150488508
435,0.080510974203887267
436,0.082025209081936737
437,0.083554166539167807
438,0.085096093531661698
439,0.086645688902262555
440,0.088194311133334036
441,0.089730764506772517
442,0.091242554650987517
443,0.092717427907787781
444,0.094144961426868998
