x,v-velocity
0.0,0.0
0.012658227848101267,0.0095742674675340107
0.025316455696202535,0.01854506772168512
0.037974683544303799,0.026875326048271871
0.050632911392405069,0.034552503252143971
0.063291139240506333,0.041577575952338686
0.075949367088607597,0.047935013864169429
0.088607594936708861,0.053657191005681018
0.10126582278481014,0.058721001332768988
0.1139240506329114,0.063184727019646877
0.12658227848101267,0.067014333454612857
0.13924050632911394,0.070289507054691419
0.15189873417721519,0.072963028459291784
0.16455696202531647,0.0751323413302728
0.17721518987341772,0.07673574404941616
0.189873417721519,0.077885525405707146
0.20253164556962028,0.078505022774328248
0.2151898734177215,0.078719080616292764
0.22784810126582281,0.078436279393920977
0.24050632911392408,0.077792251562655068
0.25316455696202533,0.076681579605379746
0.26582278481012656,0.07524934826409635
0.27848101265822789,0.073377338134036935
0.29113924050632917,0.071219102558218103
0.30379746835443039,0.068645147384339161
0.31645569620253167,0.065816791086079712
0.32911392405063294,0.062595028709317088
0.34177215189873422,0.059148454969576165
0.35443037974683544,0.055330471958829709
0.36708860759493672,0.051316614774999415
0.379746835443038,0.046954691467441634
0.39240506329113928,0.042426935029425752
0.40506329113924056,0.037577574700562992
0.41772151898734178,0.032595332212630772
0.430379746835443,0.027322830329834971
0.44303797468354433,0.021955040939647431
0.45569620253164561,0.016334853066824737
0.46835443037974683,0.010663153068904804
0.48101265822784817,0.0047848121059576969
0.49367088607594944,-0.0010938761002570387
0.50632911392405067,-0.0071245596709558394
0.51898734177215189,-0.013096297628378009
0.53164556962025311,-0.019156040997503006
0.54430379746835444,-0.025089302162167832
0.55696202531645578,-0.031037469264833275
0.569620253164557,-0.036784038229338734
0.58227848101265833,-0.042464386456517247
0.59493670886075956,-0.047862035210187358
0.60759493670886078,-0.053106378416081367
0.620253164556962,-0.057983577677591144
0.63291139240506333,-0.06261757874780792
0.64556962025316467,-0.066800394488997925
0.65822784810126589,-0.070651555954519413
0.67088607594936711,-0.073972696386121362
0.68354430379746844,-0.076880390999020831
0.69620253164556967,-0.079190101756168599
0.70886075949367089,-0.08101717994376792
0.72151898734177222,-0.082195349960885386
0.73417721518987344,-0.082840506457368013
0.74683544303797478,-0.082808988382010035
0.759493670886076,-0.082218726622918334
0.77215189873417722,-0.08095256963447843
0.78481012658227856,-0.079131358841403793
0.79746835443037978,-0.076667496240327676
0.81012658227848111,-0.073684672523564088
0.82278481012658244,-0.070126695213950319
0.83544303797468356,-0.066118892282506392
0.84810126582278489,-0.061636923841830962
0.860759493670886,-0.056805346801645
0.87341772151898733,-0.051630688674631969
0.88607594936708867,-0.046233291063588283
0.89873417721518989,-0.040648305961343396
0.91139240506329122,-0.034987733295347365
0.92405063291139256,-0.029312189361385473
0.93670886075949367,-0.023721006660526005
0.949367088607595,-0.018296614194016615
0.96202531645569633,-0.013121665064891579
0.97468354430379756,-0.0082966722274833669
0.98734177215189889,-0.0038843725237252416
1.0,0.0
