y,u-velocity
0.0,0.0
0.012605042016806723,-5.444375458468729e-05
0.025210084033613446,-0.0001261355965526084
0.037815126050420166,-0.00021192267319257227
0.050420168067226892,-0.00031093866519501617
0.063025210084033612,-0.00042434721676500394
0.075630252100840331,-0.00055551681379765604
0.088235294117647051,-0.00070733959567387706
0.10084033613445378,-0.0008852631826920792
0.1134453781512605,-0.0010922790600315739
0.12605042016806722,-0.0013346429891210735
0.13865546218487396,-0.0016145926182290766
0.15126050420168066,-0.0019386013109285543
0.1638655462184874,-0.0023078335710733037
0.1764705882352941,-0.0027288415118380451
0.18907563025210083,-0.0032017099670313392
0.20168067226890757,-0.0037331866763342359
0.21428571428571427,-0.0043224146433777982
0.22689075630252101,-0.0049765673842944898
0.23949579831932771,-0.0056940172901121253
0.25210084033613445,-0.0064826176084923394
0.26470588235294118,-0.0073401122241018709
0.27731092436974791,-0.0082752648045722552
0.28991596638655459,-0.0092852759843802847
0.30252100840336132,-0.010380009188756468
0.31512605042016806,-0.011556143789561933
0.32773109243697479,-0.012824789654896331
0.34033613445378152,-0.014182067781307543
0.3529411764705882,-0.015640444679922188
0.36554621848739494,-0.017195394087931411
0.37815126050420167,-0.018860820334435847
0.3907563025210084,-0.02063141526835427
0.40336134453781514,-0.022522578415262326
0.41596638655462181,-0.024528041861553825
0.42857142857142855,-0.026664735305074256
0.44117647058823534,-0.028925208181504281
0.45378151260504201,-0.031327930113585811
0.46638655462184869,-0.033863994081281136
0.47899159663865543,-0.036553387449034407
0.49159663865546221,-0.039385412592401511
0.50420168067226889,-0.042381510602481812
0.51680672268907557,-0.045528786701231873
0.52941176470588236,-0.048850017754107113
0.54201680672268915,-0.052329619348252636
0.55462184873949583,-0.055991519188590209
0.5672268907563025,-0.059816851324771637
0.57983193277310918,-0.063830430095296126
0.59243697478991597,-0.068009405290782518
0.60504201680672265,-0.072379125178729506
0.61764705882352933,-0.076911935215723398
0.63025210084033612,-0.081633273304034124
0.6428571428571429,-0.08650974509433744
0.65546218487394958,-0.091566349209268427
0.66806722689075626,-0.096762915560989163
0.68067226890756305,-0.1021234116490865
0.69327731092436973,-0.10759978827989153
0.70588235294117641,-0.11321436845785372
0.71848739495798308,-0.1189101093297505
0.73109243697478987,-0.12470712009342586
0.74369747899159666,-0.13053832204748844
0.75630252100840334,-0.13642117773613749
0.76890756302521002,-0.1422777150699355
0.78151260504201681,-0.14812257169311058
0.79411764705882359,-0.15386634698850912
0.80672268907563027,-0.15952106696709362
0.81932773109243695,-0.16498584284620293
0.83193277310924363,-0.17027083463482165
0.84453781512605042,-0.17526423108635966
0.8571428571428571,-0.17997572523365776
0.86974789915966377,-0.18428389368570508
0.88235294117647067,-0.18820008440854397
0.89495798319327735,-0.19159537189742173
0.90756302521008403,-0.19448558609020727
0.92016806722689071,-0.19673716573145328
0.93277310924369738,-0.19837381763147183
0.94537815126050417,-0.19926079956810872
0.95798319327731085,-0.19943338242635858
0.97058823529411753,-0.19875938642371094
0.98319327731092443,-0.19728921707646419
0.99579831932773111,-0.19489687744150205
1.0084033613445378,-0.19165085409442445
1.0210084033613445,-0.18743435674221839
1.0336134453781511,-0.18233573187808041
1.046218487394958,-0.17624935929520413
1.0588235294117647,-0.1692835539313923
1.0714285714285714,-0.16134438872274035
1.0840336134453783,-0.15255818956524575
1.096638655462185,-0.14284155713162494
1.1092436974789917,-0.13233454321659116
1.1218487394957983,-0.12096130013766142
1.134453781512605,-0.10886882936539409
1.1470588235294117,-0.095983974325856661
1.1596638655462184,-0.082451247567426042
1.172268907563025,-0.068193271574914338
1.1848739495798319,-0.053339639854121206
1.1974789915966386,-0.037799369506909895
1.2100840336134453,-0.021671103523268308
1.222689075630252,-0.0048376474583413107
1.2352941176470587,0.012653780566040086
1.2478991596638656,0.030963289159044231
1.2605042016806722,0.050120610419145062
1.2731092436974789,0.070349785600426235
1.2857142857142858,0.091787224349250449
1.2983193277310925,0.11474407959655714
1.3109243697478992,0.13949276283425241
1.3235294117647058,0.16644950573945591
1.3361344537815125,0.1960400053100172
1.3487394957983194,0.22878232478136115
1.3613445378151261,0.26523900187695471
1.3739495798319328,0.30597897855385314
1.3865546218487395,0.35162014819743498
1.3991596638655461,0.4026506651571769
1.4117647058823528,0.45956541492696606
1.4243697478991595,0.52253544681058861
1.4369747899159662,0.59164846523021242
1.4495798319327731,0.66643445694582826
1.4621848739495797,0.74623830149071313
1.4747899159663864,0.82964283070888423
1.4873949579831933,0.91503259020052441
1.5,1.0
